NOME;REGISTRO;NASCIMENTO;IABCZ;DECA;F;DEP_PN_ED;DEP_PD_ED;DEP_PA_ED;DEP_PS_ED;DEP_PM_EM;DEP_TMD;DEP_IPP;DEP_STAY;DEP_PE_365;DEP_PE_450;DEP_E;DEP_P;DEP_M;DEP_AOL;DEP_ACAB;DEP_MAR;AC_PN_ED;AC_PD_ED;AC_PA_ED;AC_PS_ED;AC_PM_EM;AC_TMD;AC_IPP;AC_STAY;AC_PE_365;AC_PE_450;AC_E;AC_P;AC_M;AC_AOL;AC_ACAB;AC_MAR;DECA_PN_ED;DECA_PD_ED;DECA_PA_ED;DECA_PS_ED;DECA_PM_EM;DECA_TMD;DECA_IPP;DECA_STAY;DECA_PE_365;DECA_PE_450;DECA_E;DECA_P;DECA_M;DECA_AOL;DECA_ACAB;DECA_MAR
B1909_DA_JANDAIA;AIAB1909;13/10/2012;20,49;1;0;0,47;6,46;10,59;12,48;1,63;4,69;-28,33;40,59;0,391;1,144;-0,431;2,744;3,296;-0,551;0,51;-0,02;72;74;69;73;48;_;44;29;60;65;42;42;42;44;33;31;10;1;1;1;2;1;1;1;2;1;8;1;1;8;3;5
POKEMOM_FIV_DE_NAVIRAI;CSCC5339;09/12/2014;20,41;1;0;-0,15;0,71;4,67;8,2;1,44;3,19;-38,07;43,71;1,064;1,489;2,116;4,712;4,452;3,58;3,039;0,01;80;80;78;80;60;_;46;31;67;72;48;48;48;77;69;69;3;6;3;2;2;2;1;1;1;1;1;1;1;1;1;5
CORONEL_DA_MN;LBMND1564;08/10/2006;20,34;1;2,93;-0,76;3,6;9,46;14,88;0,8;3,41;-21,75;41,32;1,482;2,629;0,206;2,293;2,114;1,585;0,986;-0,8;94;94;93;94;82;_;82;51;90;91;90;90;90;84;77;67;1;3;1;1;4;2;1;1;1;1;6;1;1;1;2;9
VOLESSO_DAS_CANGAS;ECA6408;12/12/2011;20,27;1;0;0,54;10,24;14,81;16,69;2,55;8,2;-11,74;36,47;0,698;0,709;3,731;1,608;2,457;2,392;-1,004;0,96;37;78;76;78;47;_;44;30;41;68;26;26;26;28;18;18;10;1;1;1;1;1;2;1;1;1;1;2;1;1;9;2
D1484_DA_MN;LBMND1484;01/10/2006;20,2;1;3,12;-1,2;2,07;8,99;15,04;7,79;11,2;-16,92;38,49;0,338;0,76;1,421;5,675;4,193;0,449;4,128;2,62;89;90;87;89;78;_;76;46;79;83;79;79;79;82;75;69;1;4;1;1;1;1;1;1;2;1;2;1;1;4;1;1
AYMA_MATI;MATI1668;12/08/2015;20,19;1;0,39;0,69;8,8;13,5;18,81;2,71;8,1;-25,17;34,37;0,275;0,122;2,427;3,908;3,911;0,746;0,439;0,04;70;73;68;70;38;_;31;21;54;58;45;45;45;59;48;31;10;1;1;1;1;1;1;1;3;5;1;1;1;3;7;5
JAAC_510;JAAC510;20/03/2011;20,18;1;2,54;0,59;7,01;11,28;16,35;2,91;7,4;-19,59;38,34;0,388;0,365;2,231;4,532;4,388;1,924;1,126;-1,37;68;74;70;73;36;_;35;8;54;62;51;51;51;23;10;6;10;1;1;1;1;1;1;1;2;3;1;1;1;1;1;10
BANJO_MAT.;RDM9106;26/08/2016;20,11;1;0,78;-0,05;4,74;14,72;21,03;3,31;7,14;21,51;35,25;0,678;1,464;1,682;3,86;3,234;3,225;0,143;1,48;70;72;59;60;20;_;15;10;43;28;19;19;19;34;24;16;4;2;1;1;1;1;1;1;1;1;1;1;1;1;5;1
SPARK_DP;FSHA9699;11/08/2015;20,11;1;0,78;0,5;8,99;17,73;21,91;-1,32;2,35;-21,54;37,17;0,443;0,829;3,534;3,698;3,344;2,261;1,412;1,31;77;76;74;76;44;_;35;27;70;71;39;39;39;72;64;36;10;1;1;1;9;3;1;1;2;1;1;1;1;1;1;1
D2318_DA_MN;LBMND2318;15/08/2007;20,09;1;8,79;0,59;5,01;10,54;16,32;4,88;8,03;15,66;39,6;0,195;0,6;1,048;4,394;1,364;2,719;-0,028;0,39;80;82;77;81;60;_;66;45;44;72;57;57;57;65;53;54;10;2;1;1;1;1;1;1;1;2;2;1;2;1;5;3
A7398_DA_GUAI;GUAIA7398;13/10/2015;20,08;1;3,12;0,56;9,57;12,35;13,71;5,65;11,88;-15,89;33,61;0,774;1,019;0,106;2,662;3,818;0,659;-1,704;0,22;71;74;65;68;36;_;29;26;44;48;36;36;36;40;29;28;10;1;1;1;1;1;1;2;1;1;6;1;1;3;10;4
CHARUTO_FIV_ITAJAI;WSBK249;05/01/2016;20,03;1;0;0,53;5,9;11,73;18,26;3,36;6,75;-8,93;40,03;0,61;1,402;2,546;4,623;3,406;0,982;3,4;0,3;80;83;76;79;36;_;30;27;60;69;51;51;51;59;47;30;10;1;1;1;1;1;3;1;1;1;1;1;1;2;1;4
REM_SABELO;REM4787;29/10/2007;19,98;1;3,91;-0,33;4,5;7,61;12,57;5,61;8,79;-35,77;34,92;0,638;1,379;1,711;3,025;2,305;1,456;3,436;-2,7;82;83;81;83;71;_;62;61;77;79;71;71;71;82;75;67;1;2;1;1;1;1;1;1;1;1;1;1;1;1;10;10
REM_DULLDOG;REMC8332;19/09/2014;19,96;1;0,39;1,11;15,16;21,52;26,45;2,53;11,99;-20,98;21,46;1,393;1,975;5,232;5,389;4,423;3,745;0,693;3,4;94;95;91;93;60;_;64;17;84;86;82;82;82;85;79;65;10;1;1;1;1;1;1;10;1;1;1;1;1;1;2;1
QUANDO_DO_JHV;JHVM4835;13/09/2007;19,96;1;1,56;0,14;5,5;13,92;13,81;7,07;11,74;-14,76;35,39;0,489;0,808;2,539;1,321;0,701;-0,001;-0,14;-0,79;86;86;84;85;78;_;71;67;81;83;67;67;67;71;59;20;6;1;1;1;1;1;1;1;1;1;1;3;4;6;6;9
TAIGUARA_57_DA_BACURI;MGL1714;12/12/2011;19,95;1;0;1,02;6,87;12,51;18,03;4;8,21;-17,33;36,44;0,429;1,005;2,138;3,706;2,463;0,25;-0,599;-1,68;77;76;71;74;42;_;49;25;57;64;42;42;42;59;45;29;10;1;1;1;1;1;1;1;2;1;1;1;1;5;8;10
REM_TORIXOREU;REMC3462;12/11/2008;19,92;1;4,69;0,76;7,69;14,56;21,56;2,73;6,96;-13,02;33,69;1,465;1,726;3,018;5,75;3,809;3,248;2,115;0,11;94;94;93;94;88;_;86;80;90;91;84;84;84;93;90;83;10;1;1;1;1;1;2;2;1;1;1;1;1;1;1;5
REM_RICKET;REM4237;29/09/2006;19,91;1;0,78;0,41;6,95;9,37;11,19;2,6;6,73;-23,58;37,49;1,318;1,806;1,599;0,487;1,76;3,509;2,814;0,62;93;93;92;93;88;_;85;83;90;91;86;86;86;91;88;82;9;1;1;1;1;1;1;1;1;1;1;5;2;1;1;3
JHELUM_COL;COL20199;19/12/2010;19,88;1;0;-0,05;4,1;7,52;9,77;1,42;4,56;-23,18;44,55;0,336;0,228;0,044;6,02;4,636;0,92;2,776;-1,33;90;90;89;90;78;_;77;60;85;87;74;74;74;81;73;58;4;2;1;1;2;1;1;1;2;4;6;1;1;3;1;10
AVATAR_MAT.;RDM8694;10/11/2015;19,86;1;2,54;0,01;8,03;12,39;16,7;0,68;5,55;-21,62;34,7;1,791;2,106;3,402;3,419;4,742;2,741;-0,355;0,52;90;89;86;88;42;_;38;30;76;76;61;61;61;63;50;37;5;1;1;1;4;1;1;1;1;1;1;1;1;1;7;3
ARTILHEIRO_FVC;FVCP332;18/09/2015;19,77;1;0;0,41;9,74;13,06;17,2;-2,19;1,94;-14,65;41,41;0,651;0,568;-1,142;7,043;5,444;1,261;1,838;-1,84;94;94;90;92;50;_;42;29;83;85;84;84;84;87;81;48;9;1;1;1;10;4;1;1;1;2;10;1;1;2;1;10
REM_VATICOM;REM6503 ;26/10/2010;19,7;1;0;0,6;9,76;15,64;20,9;-0,01;3,96;-18,17;36,92;0,265;0,596;3,285;5,325;4,318;1,862;3,868;0,93;78;80;76;79;51;_;39;35;67;72;60;60;60;72;62;44;10;1;1;1;6;2;1;1;3;2;1;1;1;1;1;2
VELERO_MAT;RDM7698;22/08/2014;19,66;1;0,78;0,32;12,32;16,54;22,68;1,33;7,58;-17,41;29,95;1,121;2,073;2,378;2,384;2,175;5,208;-0,315;-0,68;87;88;83;85;49;_;45;30;78;80;66;66;66;79;71;43;8;1;1;1;2;1;1;5;1;1;1;1;1;1;7;8
REM_QUERO-QUERO;REM3787;03/07/2005;19,65;1;0;-1,16;2,34;6,34;11,48;5,44;8,8;-22,69;40,57;0,366;0,614;0,468;3,804;2,022;0,763;3,849;-0,81;74;73;72;74;60;_;40;41;66;68;27;27;27;74;66;55;1;4;2;1;1;1;1;1;2;2;4;1;1;3;1;9
IMPERADOR_CAMPARINO;JHVM14716;01/09/2016;19,64;1;0,78;0,34;11,33;16,17;23,18;2,15;8,27;-1,27;32,75;1,496;1,543;0,507;3,804;3,699;1,984;-1,291;-0,06;89;88;75;78;33;_;26;20;64;62;36;36;36;63;51;26;9;1;1;1;1;1;5;2;1;1;4;1;1;1;10;6
REM_FABULOSO;REMA1072;01/10/2016;19,54;1;3,32;0,55;7,67;10,96;16,15;2,54;7,2;-13,83;35,28;1,756;2,292;2,768;6,499;4,695;4,067;3,504;-0,7;77;80;75;78;35;_;28;25;64;66;59;59;59;65;53;48;10;1;1;1;1;1;1;1;1;1;1;1;1;1;1;8
CEN_9030_ESTUQUE_TE;CEN9030;07/10/2013;19,49;1;0;-0,77;3,42;6,65;12,73;5,29;7,67;-17,56;40,16;0,709;1,528;1,691;3,237;2,449;1,48;0,91;0,37;83;81;79;81;45;_;44;29;70;74;65;65;65;47;35;33;1;3;2;1;1;1;1;1;1;1;1;1;1;1;2;3
REM_AMEROZ;REM7353;30/11/2011;19,29;1;1,17;0,66;10,27;15,53;18,32;-0,02;5,38;-16,88;35,23;0,805;0,967;3,015;4,761;3,052;1,175;-1,087;-0,73;70;72;66;72;52;_;48;32;60;66;41;41;41;69;60;50;10;1;1;1;6;1;1;1;1;1;1;1;1;2;9;9
RAIN;RSAN2876;30/10/2008;19,27;1;0,59;0,46;10,49;14,29;19,33;0,79;5,94;-16,88;36,32;0,793;1,043;0,416;3,193;3,844;3,102;2,657;1,61;91;91;89;91;79;_;82;64;83;85;85;85;85;77;67;40;9;1;1;1;4;1;2;1;1;1;5;1;1;1;1;1
SHERLOCK_MAT;RDM6023;08/09/2012;19,26;1;0;0,58;9,44;15,23;20,3;-0,02;5,05;-17,16;33,09;1,555;2,005;0,867;7,009;5,186;3,416;2,623;-1,1;96;97;96;97;87;_;85;28;93;94;92;92;92;93;90;78;10;1;1;1;6;1;1;2;1;1;3;1;1;1;1;10
ESTUDIOSO_DA_QUIL;QUIL10339;04/10/2007;19,24;1;0,2;0,41;6,93;10,01;12,38;2,4;6,56;-26,34;37,39;0,497;0,937;1,058;1,895;2,083;2,711;0,92;2,13;48;79;77;79;57;_;50;45;20;61;17;17;17;27;17;17;9;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1
CEN_3120_INSOLUTO;CEN3120;06/10/2001;19,23;1;1,17;0,1;4,74;9,88;13,91;1,16;5,01;18,06;43,07;-0,039;-0,423;2,159;3,303;3,149;2,582;-0,524;-0,9;90;90;88;89;85;_;80;75;85;87;81;81;81;53;39;26;6;2;1;1;3;1;1;1;6;9;1;1;1;1;8;9
REM_PLUTO_TE;REMT3278;23/05/2004;19,23;1;0;0,69;8,83;13,01;17,54;1,84;6,28;-24,73;34,42;0,448;0,962;2,655;2,931;1,271;0,794;0,152;0,82;78;77;74;78;67;_;59;52;68;73;70;70;70;74;65;51;10;1;1;1;2;1;1;1;2;1;1;1;2;3;5;2
REM_FUSCAO;REMA1230;01/11/2016;19,22;1;1,17;0,79;9,29;19,66;28,02;1,84;6,55;-5,99;31,04;0,991;1,182;2,638;3,997;5,127;5,094;4,509;3,84;84;84;79;81;36;_;29;22;67;71;45;45;45;78;71;57;10;1;1;1;1;1;4;4;1;1;1;1;1;1;1;1
HISTORICO_RG;RGM4014;15/10/2015;19,07;1;4,2;0,37;7,82;12,73;17,46;2,57;7,38;-17,38;34,05;1,111;1,162;0,041;5,053;3,487;2,217;4,509;0,11;82;83;76;78;39;_;28;19;61;59;58;58;58;74;65;64;9;1;1;1;1;1;1;1;1;1;6;1;1;1;1;5
TAKAR_MAT;RDM6687;08/08/2013;19;1;0;0,31;8,81;12,11;15,03;3,38;9,27;-8,67;37,06;0,465;0,861;1,21;1,754;2,039;0,976;0,234;-0,26;75;74;66;67;49;_;45;30;43;48;40;40;40;44;34;32;8;1;1;1;1;1;3;1;1;1;2;2;1;2;4;7
QUARACA_34_DA_BACURI;MGL1202;06/10/2008;18,98;1;0;0,38;10;14,73;18,12;3,3;9,27;-9,81;32,83;0,465;1,581;2,038;1,116;1,095;3,1;0,245;1,59;90;91;89;91;77;_;77;67;85;87;85;85;85;81;73;38;9;1;1;1;1;1;2;2;1;1;1;3;3;1;4;1
LUSITANO_DONA_NINA;DNPP1994;29/09/2009;18,95;1;0;0,56;13,21;15,34;21,31;-3,24;1,47;-2,3;41,38;0,465;0,464;1,527;2,206;0,961;1,356;0,504;0,05;69;73;73;74;46;_;37;33;18;22;34;34;34;22;11;10;10;1;1;1;10;4;5;1;5;2;1;1;3;2;3;5
GARRIDO_FIV_DA_MIMA;MIMA371;18/12/2006;18,91;1;0;0,89;9,15;14,17;18,03;3,02;9,29;-31,54;30,04;0,162;0,729;1,25;-0,766;1,336;2,27;-1,284;-0,22;34;70;67;68;49;_;41;27;21;40;48;48;48;27;18;16;10;1;1;1;1;1;1;5;4;1;2;8;2;1;10;6
IAOP_15_SHEIK;IAOP4424;14/10/2015;18,88;1;1,76;0,89;9,16;15,34;20,87;0,34;5,71;-15,97;34,09;0,822;1,23;1,275;2,126;1,599;1,847;-0,252;-1,39;70;76;72;74;30;_;23;16;55;59;30;30;30;52;38;20;10;1;1;1;5;1;1;1;1;1;2;2;2;1;6;10
7176/04_PO;QUIL7176;04/12/2004;18,87;1;1,56;0,44;9,13;13,52;16,27;2,76;8,7;-12,85;32,61;1,489;1,763;2,374;1,454;1,255;1,577;0,673;-0,57;90;91;88;90;76;_;76;62;81;85;84;84;84;70;57;40;9;1;1;1;1;1;2;2;1;1;1;3;3;1;2;8
469_FIV_DA_TERRA_BRAVA;EPCF469;27/10/2012;18,84;1;0;0,9;8,69;13,52;19,44;3,15;7,68;-6,21;33,89;1,369;2,13;3,725;0,964;1,613;2,133;0,673;-1,8;74;82;81;82;47;_;42;29;65;69;60;60;60;64;52;32;10;1;1;1;1;1;3;2;1;1;1;3;2;1;10;10
BITELO;TECO105;29/06/2001;18,84;1;2,34;0,28;6,56;10,64;15,88;2,91;6,59;-18,02;36,62;0,733;0,868;1,958;4,517;3,251;0,274;-1,588;-0,3;97;97;97;97;95;_;94;92;94;96;96;96;96;94;91;89;8;1;1;1;1;1;1;1;1;1;1;1;1;5;10;7
BIBLIOGRAFO_DA_AC_AGRO;ACAC1090;05/09/2010;18,84;1;0,39;0,7;10,35;14,07;18,46;3,61;9,38;-9,31;33,09;0,679;1,12;3,602;2,821;2,209;1,606;1,21;-0,09;89;89;86;89;63;_;69;35;76;84;66;66;66;82;75;74;10;1;1;1;1;1;2;2;1;1;1;1;1;1;1;6
LAKSHMAN_COL;COLM1926;03/11/2011;18,79;1;2,78;0,76;9,8;15,42;20,06;0,93;6,87;-12,03;34,25;0,716;0,999;-0,813;2,832;2,561;2,792;0,664;-0,48;79;78;77;78;45;_;44;20;72;72;17;17;17;70;59;18;10;1;1;1;3;1;2;1;1;1;9;1;1;1;2;8
EFEITO_DA_DI_GENIO;JCDG1643;10/09/2007;18,75;1;0,68;0,13;8;11,84;16,67;-1,17;2,14;-20,17;40,27;0,223;0,865;2,514;2,633;1,243;-0,679;-0,986;1,66;90;90;88;90;81;_;77;67;83;86;80;80;80;65;52;36;6;1;1;1;9;3;1;1;3;1;1;1;3;8;9;1
IRAPUDO;GUAI5312;18/09/2005;18,71;1;0,2;-0,16;3,8;8,58;16,67;3,07;5,57;-17,05;39,69;0,443;1,078;2;3,284;2,478;2,239;0,883;1;62;72;54;70;53;_;41;35;42;62;41;41;41;64;54;55;3;3;1;1;1;1;1;1;2;1;1;1;1;1;2;1
WILSON_FIV_DE_CV;CVCV15258;26/10/2013;18,66;1;0;0,29;9,79;17,24;22,73;0,4;3,52;-20,52;33,76;0,097;-0,503;0,436;6,475;5,033;4,185;4,419;1,93;89;88;24;86;38;_;47;26;79;80;70;70;70;68;56;41;8;1;1;1;5;2;1;2;5;9;5;1;1;1;1;1
GOPAL_R3;RPZ88;02/11/2015;18,64;1;2,25;0,24;6,25;5,95;6,05;5,22;10,15;-18,93;37,42;1,102;0,552;0,823;4,769;4,936;-0,242;2,884;0,51;74;73;66;70;36;_;30;28;54;54;42;42;42;42;31;30;8;1;2;3;1;1;1;1;1;2;3;1;1;7;1;3
CARTUCHO_DA_3A;SOAL2538;11/08/2014;18,6;1;0;1,35;11;18,41;21,8;0,49;5,8;-19,15;29,34;1,193;0,843;3,508;3,257;3,936;-0,242;0,968;1,13;69;71;62;66;42;_;33;30;53;54;41;41;41;48;38;32;10;1;1;1;4;1;1;6;1;1;1;1;1;1;2;1
GRAFITE_DA_BELA;AZAP196;21/08/2009;18,56;1;0;0,83;7,03;11,21;17,22;5,21;10,9;-10,76;32,94;1,02;1,258;1,744;4,863;3,577;-1,299;0,164;-1,07;86;87;86;87;74;_;71;46;77;80;67;67;67;72;62;28;10;1;1;1;1;1;2;2;1;1;1;1;1;10;4;10
URGENTE_DO_IZ;IZSN5130;06/10/2000;18,54;1;2;0,88;9,62;12,2;17,51;-1,16;2,73;-11,04;39,88;0,518;1,182;3,718;2,833;2,626;1,435;-1,01;0,42;76;76;72;74;62;_;58;47;49;59;62;62;62;69;59;24;10;1;1;1;9;3;2;1;1;1;1;1;1;1;9;3
CONAN_MAT;RDMA261;02/09/2017;18,54;1;1,76;0,88;7,71;13,11;18,63;0,71;5,54;-20,82;34,05;0,991;1,865;2,839;2,345;2,844;3,875;-0,994;-0,02;86;85;53;54;17;_;13;7;40;33;16;16;16;25;19;14;10;1;1;1;4;1;1;1;1;1;1;1;1;1;9;5
B8734_DA_MN;MANAB 8734;18/11/1995;18,53;1;0;0,23;4,28;7,17;11,93;1,26;3,64;-12,22;43,7;0,778;1,162;0,555;2,291;0,499;2,269;-0,261;-1,11;86;85;83;85;81;_;74;69;78;80;69;69;69;70;60;45;7;2;2;1;3;2;2;1;1;1;4;1;4;1;6;10
CORUMBA_MAT.;RDMA 99;17/08/2017;18,53;1;2,5;-0,01;6,01;10,93;14,54;2,6;6,61;-36,45;31,65;0,965;1,823;0,467;3,807;1,637;2,885;1,703;-0,56;89;87;46;49;16;_;12;7;20;32;16;16;16;22;17;12;4;1;1;1;1;1;1;3;1;1;4;1;2;1;1;8
ORMON_DA_EAO;EAO3479;19/11/2009;18,48;1;0,78;0,3;3,25;10,82;16,09;5,31;7,77;-21,07;33,98;1,106;1,303;-1,328;5,345;5,138;3,438;1,464;1,83;91;91;89;91;76;_;75;52;84;87;80;80;80;83;77;47;8;3;1;1;1;1;1;2;1;1;10;1;1;1;1;1
SINNU_DA_BEABISA;BRMB1346;01/09/2013;18,47;1;0;-0,22;5,27;11,2;15,65;1,81;4,79;-18,27;39;0,373;0,581;1,609;2,709;3,163;1,314;-0,178;2,03;82;83;80;82;42;_;34;30;71;68;65;65;65;60;47;36;2;2;1;1;2;1;1;1;2;2;1;1;1;2;6;1
TAMOIO_DA_TRADICAO;UTIL847;29/09/2008;18,47;1;1,17;-0,14;6,64;10,41;15,5;5,2;10,82;-8,45;34,52;1,034;1,324;-0,919;0,912;0,937;1,475;-1,64;-0,41;83;84;78;83;63;_;63;32;54;76;63;63;63;75;66;66;3;1;1;1;1;1;3;1;1;1;9;4;3;1;10;7
JOCKER_FIV_RG;RGM4737;15/04/2017;18,46;1;0;0,17;7,78;7,36;15,25;2,67;6,93;-16,1;35,45;1,352;1,773;3,139;7,501;4,874;1,861;1,743;0,58;73;78;67;68;39;_;32;28;51;52;40;40;40;64;54;42;7;1;2;1;1;1;1;1;1;1;1;1;1;1;1;3
HERINGER_PAGADOR;FHGN2307;28/02/2011;18,45;1;0;0,13;0,09;2,82;4,6;1,95;3,4;-28,23;45,12;0,966;2,245;-1,058;4,051;4,131;2,232;2,087;1,01;85;88;87;88;76;_;73;56;72;83;87;87;87;43;30;29;6;7;4;4;1;2;1;1;1;1;10;1;1;1;1;1
NADA_DA_BONS;ZAN14;09/09/1998;18,44;1;3,12;0,69;10,18;15,19;20,83;2,56;8,57;-3,51;32,09;1,321;2,338;2,355;3,827;2,36;0,467;-0,81;-1,54;91;91;90;91;38;_;84;82;83;88;88;88;88;81;73;66;10;1;1;1;1;1;4;3;1;1;1;1;1;4;9;10
OPRASH_RVM;RVM7298;05/02/2009;18,31;1;0,39;0,47;8,75;15,23;16,09;2,68;8,12;-17,4;34,24;0,088;0,372;1,932;1,441;1,827;2,28;1,1;2,53;75;72;69;71;38;_;36;22;50;64;42;42;42;27;18;17;10;1;1;1;1;1;1;1;5;3;1;3;2;1;1;1
IAOP_13_3307;IAOP3307;15/09/2013;18,29;1;3,12;0,9;11,15;15,16;18,42;2,63;8,05;-15,23;32,75;0,04;0,539;3,069;2,54;3,735;3,018;0,25;-0,26;78;76;70;74;40;_;39;22;39;46;38;38;38;59;47;27;10;1;1;1;1;1;1;2;5;2;1;1;1;1;4;7
ASTRAL_DA_VICK;VICK184;02/11/2015;18,25;1;0,78;0,29;4,86;9,87;15,83;0,7;4,37;-24,15;34,74;1,827;2,158;2,975;5,712;4,876;3,457;-0,746;0,24;88;89;87;88;44;_;38;24;78;79;64;64;64;75;64;63;8;2;1;1;4;1;1;1;1;1;1;1;1;1;8;4
BITELO-3733_DA_SL;VYG3733;18/12/2013;18,25;1;0,39;0,23;6,05;10,99;15,5;2,39;6,64;-19,6;35,46;0,872;0,812;0,695;2,244;1,99;-0,69;0,159;0,53;46;73;70;72;40;_;34;29;66;64;39;39;39;43;32;31;7;1;1;1;1;1;1;1;1;1;4;1;1;8;4;3
REM_BRECK;REM8525;06/12/2012;18,23;1;0,78;0,39;8,79;13,64;19,15;2,26;7,51;-8,65;33,72;1,046;1,37;1,179;3,715;4,262;0,38;2,651;1,11;72;73;68;72;46;_;43;25;60;64;36;36;36;49;37;29;9;1;1;1;1;1;3;2;1;1;2;1;1;4;1;1
NAVIRAI_POLO;CSCN14076;28/08/2014;18,21;1;1,61;0,92;8,45;13,43;17,56;3,1;7,06;-16,85;32,9;0,751;0,879;1,678;2,219;1,593;0,775;1,916;1,18;87;90;88;89;42;_;40;19;77;80;72;72;72;70;58;31;10;1;1;1;1;1;1;2;1;1;1;1;2;3;1;1
BILAC_DA_KANGAYAN;KAN10096;01/05/2011;18,21;1;0;-0,48;8,06;11,07;15,2;0,52;4,6;-17,27;37,6;0,63;1,658;-0,724;3,423;2,517;3,131;1,018;-0,42;51;72;63;72;32;_;33;18;57;67;58;58;58;64;53;55;1;1;1;1;4;1;1;1;1;1;9;1;1;1;1;7
NEVAL_DA_EAO;EAO2264;25/10/2008;18,16;1;0;0,44;6,98;9,02;12,14;1,89;6,37;-14,22;39,23;0,597;1,242;2,346;1,018;0,282;-0,084;-0,378;-0,02;88;89;88;89;74;_;70;37;78;83;84;82;84;72;61;36;9;1;1;1;2;1;1;1;1;1;1;3;5;6;7;5
LANCHUDO_DA_DI_GENIO;JCDG5055;10/09/2013;18,16;1;0;0,18;8,85;12,46;16,16;1,01;5,37;-22,44;32,65;1,274;1,777;2,85;3,13;4,113;0,298;-2,66;1,62;88;88;87;88;56;_;61;29;79;81;79;79;79;62;49;44;7;1;1;1;3;1;1;2;1;1;1;1;1;5;10;1
CARAJA_DA_MN;LBMNE 654;31/10/2015;18,13;1;0,78;0,54;3,86;5,36;10,06;3,46;6,86;-18,81;41,36;0,278;0,5;-3,267;0,084;1,525;1,931;2,82;-0,47;71;71;58;57;22;_;18;12;48;47;44;44;44;30;22;22;10;2;3;1;1;1;1;1;3;2;10;6;2;1;1;8
SARAU_MAT.;RDM6405;20/10/2012;18,07;1;0,78;0,61;8,2;10,77;12,08;3,09;7,9;-18,84;37,03;0,886;1,388;1,568;1,26;2,035;0,899;1,672;1,29;73;82;78;82;55;_;52;32;60;71;61;61;61;48;36;32;10;1;1;1;1;1;1;1;1;1;1;3;1;3;1;1
GUARDIAO_FIV_CAMPARINO;JHVM17050;23/12/2017;18,07;1;0;0,58;10,78;16,84;22,9;-4,24;0,08;-13,11;37,03;0,691;1,015;2,162;3,939;4,15;2,245;0,237;0,45;72;75;46;46;25;_;22;11;26;28;23;23;23;26;24;18;10;1;1;1;10;6;2;1;1;1;1;1;1;1;4;3
